"MotifID","Frm","Total_Coverage","Position"
1190,87.5029166666666,24,750094
1191,87.5020833333333,24,750169
1192,83.3308333333333,12,750195
1193,95.8333333333333,24,750845
1194,96,25,750887
1195,84.2131578947368,19,751000
1196,70,10,751191
1197,92.3053846153846,13,751376
1198,95.0005,20,751570
1199,82.354705882353,17,752062
1200,73.3333333333333,15,753095
1201,100,15,753483
1202,100,17,753561
1203,100,26,753698
1204,90.9063636363636,22,754843
1205,96,25,755125
1206,100,18,755838
1207,100,16,755956
1208,88.2364705882353,17,756196
1209,88.8925925925926,27,756225
1210,82.3511764705882,17,756662
1211,80.9538095238095,21,756681
1212,82.3529411764706,17,756802
1213,83.998,25,756872
1214,100,28,757057
1215,100,21,757347
1216,93.748125,16,757785
1217,86.666,30,760896
1218,86.6666666666667,30,762270
1219,100,33,762327
1220,96.9672727272727,33,764987
1221,97.2989189189189,37,767859
1222,93.7525,32,768079
1223,97.5619512195122,41,768275
1224,100,29,768296
1225,83.335,12,768927
1226,70.002,10,769007
1227,64.7041176470588,17,769117
1228,94.4466666666667,18,769335
1229,100,21,769495
1230,87.5020833333333,24,770844
1231,95,20,771396
1232,95.6534782608695,23,772074
1233,100,18,773416
1234,100,14,773922
1235,87.49875,16,774020
1236,100,18,774457
1237,100,19,774854
1238,100,9,775229
1239,55.5555555555556,9,775944
1240,100,24,776575
1241,100,9,777930
1242,87.5,16,779095
1243,100,7,779625
1244,82.3547058823529,17,780760
1245,86.668,15,781473
1246,95.6508695652174,23,781968
1247,88.2358823529412,17,782836
1248,100,15,783364
1249,100,22,783751
1250,80,10,783835
1251,55.5577777777778,9,784073
1252,91.66375,24,784083
1253,82.3541176470588,17,784565
1254,88.2376470588235,17,785120
1255,87.5,16,785534
1256,94.445,18,786473
1257,90.4771428571429,21,786907
1258,95.2385714285714,21,787024
1259,88.8894444444445,18,788350
1260,94.4461111111111,18,788385
1261,100,22,788587
1262,100,22,790239
1263,100,15,791233
1264,93.75,16,792453
1265,100,9,794185
1266,100,6,795384
1267,100,6,795665
1268,92.8571428571429,14,796137
1269,100,8,796351
1270,100,11,796526
1271,100,13,796581
1272,100,21,799074
1273,100,21,799481
1274,100,25,800784
1275,91.6666666666667,24,802266
1276,100,20,802329
1277,95.24,21,802653
1278,100,26,802697
1279,95.2395238095238,21,803114
1280,80,20,803266
1281,100,15,803427
1282,94.1158823529412,17,805311
1283,96.668,30,805560
1284,93.75,16,805727
1285,63.6363636363636,11,805789
1286,77.27,22,805844
1287,87.5,16,806288
1288,85.7157142857143,14,806599
1289,100,19,808019
1290,100,15,808894
1291,94.4466666666667,18,809249
1292,93.74875,16,809376
1293,23.0746153846154,13,811556
1294,33.3333333333333,6,811610
1295,0,5,811940
1296,66.6666666666667,3,812026
1297,50,4,812048
1298,75,4,812116
1299,0,8,813036
1300,50,6,813247
1301,39.998,5,813258
1302,24.9975,4,813423
1303,57.1442857142857,7,813445
1304,72.7290909090909,11,813531
1305,86.668,15,818923
1306,93.3333333333333,15,818982
1307,94.1158823529412,17,820011
1308,94.4444444444444,18,820376
1309,81.8181818181818,11,824375
1310,83.3333333333333,18,824875
1311,95.0005,20,825003
1312,100,24,825304
1313,100,18,825790
1314,95.9992,25,826463
1315,73.6815789473684,19,828516
1316,91.665,24,829008
1317,85.0015,20,829172
1318,90.9109090909091,22,830937
1319,94.1182352941177,17,831560
1320,87.4983333333333,24,832473
1321,91.665,24,834030
1322,81.8154545454545,22,834501
1323,72.2244444444445,18,835181
1324,95.6539130434783,23,836796
1325,84.6153846153846,13,837880
1326,88.8877777777778,18,838306
1327,54.5454545454545,11,839118
1328,75,8,840334
1329,66.6666666666667,6,841814
1330,25.00125,8,841883
1331,100,16,847864
1332,80,10,848152
1333,100,8,849314
1334,87.4975,8,849600
1335,100,12,849794
1336,100,14,850609
1337,84.615,26,851651
1338,100,19,852483
1339,87.5,16,853141
1340,81.24875,16,853604
1341,100,14,853702
1342,69.2307692307692,13,854050
1343,24.9975,4,856970
1344,66.665,6,856976
1345,85.7142857142857,7,857723
1346,71.4285714285714,7,862671
1347,66.6666666666667,3,863290
1348,100,4,863784
1349,60.002,5,864854
1350,100,9,865621
1351,100,9,865706
1352,85.7142857142857,7,867139
1353,90.9090909090909,11,869004
1354,100,11,869916
1355,85.7157142857143,7,871387
1356,100,12,871916
1357,100,10,872319
1358,100,10,872458
1359,100,5,872521
1360,100,6,873207
1361,88.8855555555555,9,873541
1362,100,9,873590
1363,80,5,874442
1364,75,4,875715
1365,100,2,875840
1366,100,1,877244
1367,100,2,877903
1368,100,1,879026
1369,100,1,879082
1370,100,1,879213
1371,100,1,879614
1373,100,1,880013
1374,100,2,880555
1375,0,1,880716
1376,100,1,881183
1379,100,1,882643
1380,100,2,883107
1381,100,2,883145
1383,100,3,885788
1384,100,2,886050
1385,66.6666666666667,3,886261
1386,100,1,886364
1387,80,5,886713
1388,100,4,886769
1389,100,5,887341
1390,100,3,887800
1391,100,7,888265
1392,100,7,888316
1393,100,5,889644
1394,100,4,890220
1395,100,4,890234
1396,100,6,890863
1397,100,2,892135
1398,100,1,892611
1399,75.0025,4,892632
1400,100,1,892788
1401,100,1,893086
1402,100,3,893493
1403,100,5,893501
1404,100,9,896039
1405,100,14,897262
1406,100,11,897302
1407,66.6666666666667,9,898369
1408,77.7766666666667,9,898381
1409,76.9230769230769,13,898410
1410,100,4,899323
1411,100,8,899425
1412,100,9,900107
1413,100,16,901458
1414,100,14,901525
1415,100,8,901573
1416,93.75,16,902047
1417,77.7777777777778,9,902242
1418,85.7142857142857,7,902332
1419,100,8,902739
1420,100,4,903030
1421,100,7,903180
1422,100,10,903650
1423,100,9,903777
1424,87.50125,8,903873
1425,66.6666666666667,6,904265
1426,100,9,904497
1427,100,13,904617
1428,100,10,905988
1429,100,8,906285
1430,100,23,907053
1431,72.7290909090909,11,908323
1432,92.855,14,909040
1433,100,16,910176
1434,100,7,911771
1435,100,4,912028
1436,100,11,912577
1437,100,7,914445
1438,100,5,915061
1439,100,6,915709
1440,85.7142857142857,7,916922
1441,100,5,918347
1442,100,11,918747
1443,90.9072727272727,11,918807
1444,83.335,6,919386
1445,100,4,919550
1446,92.855,14,920499
1447,91.665,12,920713
1448,85.7142857142857,7,921090
1449,100,6,921228
1450,83.335,12,922107
1451,91.6666666666667,12,922353
1452,100,21,923713
1453,100,14,924181
1454,92.8578571428571,14,924309
1455,100,20,924620
1456,100,12,926314
1457,60.002,5,926955
1458,100,18,927217
1459,100,15,927339
1460,100,16,927397
1461,100,11,927960
1462,87.5,8,928047
1463,94.9985,20,929170
1464,88.8888888888889,9,929519
1465,100,18,929992
1466,100,13,932901
1467,100,10,933534
1468,100,10,934076
1469,88.8888888888889,9,934264
1470,75.0025,8,934478
1471,100,11,936713
1472,93.3333333333333,15,936967
1473,100,19,937024
1474,92.3076923076923,13,937258
1475,100,13,939828
1476,88.2335294117647,17,941119
1477,85.7157142857143,7,941373
1478,100,18,943028
1479,94.1158823529412,17,943041
1480,100,9,943079
1481,100,15,944236
1482,100,22,944624
1483,100,13,945439
1484,100,21,945738
1485,100,13,946317
1486,100,11,946811
1487,90,10,946816
1488,100,17,947494
1489,100,16,947541
1490,93.7525,16,948110
1491,100,10,948796
1492,100,21,949218
1493,100,18,949237
1494,100,22,950558
1495,94.4461111111111,18,950730
1496,94.7352631578947,19,950946
1497,100,9,952040
1498,87.50125,16,953658
1499,90.9090909090909,11,954074
1500,72.7254545454546,11,954382
1501,83.335,18,956562
1502,100,8,957074
1503,90,10,957204
1504,92.8571428571429,14,957233
1505,85.7157142857143,14,957592
1506,76.9246153846154,13,958433
1507,90,10,958568
1508,70.5870588235294,17,958657
1509,90.9090909090909,11,958733
1510,100,10,959792
1511,100,11,960216
1512,100,6,964840
1513,71.4285714285714,7,964845
1514,85.7142857142857,14,965278
1515,100,16,965427
1516,87.50125,16,966374
1517,100,12,966669
1518,94.7368421052632,19,966759
1519,90.9072727272727,11,967866
1520,85.7157142857143,7,968141
1521,90,10,968149
1522,94.7389473684211,19,968917
1523,100,15,969212
1524,95.83125,24,969320
1525,94.7384210526316,19,969452
1526,77.7788888888889,9,972007
1527,73.3346666666667,15,972692
1528,94.9975,20,972731
1529,95,20,973913
1530,87.5,16,974391
1531,86.3659090909091,22,974997
1532,100,25,975118
1533,85.7142857142857,14,975391
1534,100,22,976529
1535,85.0015,20,977001
1536,100,14,977677
1537,100,12,978827
1538,88.8888888888889,9,978931
1539,92.8571428571429,14,979706
1540,100,14,979964
1541,100,19,980818
1542,88.4607692307692,26,981268
1543,93.3333333333333,15,981721
1544,80,10,982050
1545,100,15,982370
1546,81.251875,16,982680
1547,90,10,982727
1548,83.3311111111111,18,985096
1549,100,13,985249
1550,66.6633333333333,9,986566
1551,100,10,987809
1552,71.4257142857143,7,988055
1553,94.7352631578947,19,988649
1554,87.5,16,988961
1555,95.002,20,989009
1556,90,10,989590
1557,90.9090909090909,11,989764
1558,89.997,10,990100
1559,96.5531034482759,29,991628
1560,95.6539130434783,23,992175
1561,100,16,992399
1562,96.876875,32,994053
1563,100,22,994210
1564,92.0024,25,994285
1565,84.6153846153846,13,994302
1566,94.9985,20,995062
1567,89.4736842105263,19,996116
1568,100,17,996332
1569,100,24,997639
1570,92.8578571428571,14,998601
1571,100,20,999172
1572,100,5,999559
1573,100,8,1000063
1574,100,11,1001206
1575,76.9223076923077,13,1001244
1576,100,15,1001408
1577,100,13,1001510
1578,88.2364705882353,17,1001637
1579,93.3333333333333,15,1001658
1580,90,10,1002995
1581,100,18,1003273
1582,100,15,1004307
1583,96.1542307692308,26,1004692
1584,100,18,1004971
1585,100,16,1005246
1586,100,16,1005796
1587,91.6675,12,1006383
1588,100,19,1006575
1589,100,17,1006892
1590,100,9,1006970
1591,100,11,1007165
1592,75,8,1007314
1593,100,7,1007329
1594,100,7,1009116
1595,100,7,1009437
1596,100,6,1009666
1597,74.99875,8,1009699
1598,90.9072727272727,11,1010487
1599,100,9,1010534
1600,100,5,1011048
1601,92.3076923076923,13,1011332
1602,100,17,1011564
1603,88.8888888888889,9,1013470
1604,92.3061538461538,13,1014545
1605,11.1133333333333,9,1016685
1606,100,8,1018695
1607,83.3333333333333,12,1019906
1608,100,5,1020079
1609,91.6675,12,1020581
1610,100,15,1021608
1611,100,12,1022014
1612,92.8557142857143,14,1022472
1613,100,11,1023134
1614,90.9072727272727,11,1024036
1615,100,8,1024047
1616,85.7157142857143,14,1024338
1617,94.1182352941177,17,1025061
1618,100,15,1025505
1619,83.3333333333333,12,1025595
1620,93.3353333333333,15,1025719
1621,90.9072727272727,11,1026187
1622,83.3333333333333,12,1026698
1623,100,8,1026893
1624,93.750625,16,1027129
1625,85.7142857142857,7,1027209
1626,100,14,1028527
1627,100,12,1028587
1628,100,10,1029234
1629,72.7290909090909,11,1029875
1630,80,10,1031085
1631,90.9090909090909,11,1031282
1632,92.3061538461538,13,1031774
1633,92.3084615384615,13,1032341
1634,100,14,1032996
1635,91.6666666666667,12,1033020
1636,93.336,15,1033120
1637,91.6666666666667,12,1033812
1638,100,17,1033834
1639,100,12,1033873
1640,100,13,1034494
1641,93.334,15,1034607
1642,100,13,1035541
1643,90,10,1035679
1644,90,10,1035979
1645,93.3333333333333,15,1036482
1646,100,10,1038399
1647,100,15,1038831
1648,100,11,1040454
1649,100,14,1041927
1650,94.1182352941177,17,1042880
1651,83.335,6,1043777
1652,100,11,1043940
1653,100,5,1045405
1654,50,6,1045413
1655,100,4,1045901
1656,85.7142857142857,7,1046549
1657,74.99625,8,1048541
1658,86.664,15,1048664
1659,54.5463636363636,11,1048766
1660,92.3053846153846,13,1050760
1661,87.4975,8,1050912
1662,90.001,10,1052390
1663,100,13,1052464
1664,100,11,1052680
1665,91.6666666666667,12,1052700
1666,90,10,1053435
1667,88.8888888888889,9,1053446
1668,100,9,1053552
1669,71.4314285714286,7,1053845
1670,100,9,1054134
1671,100,9,1054353
1672,100,11,1054358
1673,83.3333333333333,18,1055171
1674,85.715,14,1055309
1675,81.82,11,1055573
1676,78.5714285714286,14,1055669
1677,100,12,1056411
1678,94.1176470588235,17,1056886
1679,100,2,1057533
1680,90.9090909090909,11,1057588
1681,92.8571428571429,14,1058116
1682,84.6115384615384,13,1058296
1683,74.9975,8,1058312
1684,100,12,1059074
1685,86.6673333333333,15,1059373
1686,100,12,1060910
1687,95.0005,20,1061367
1688,100,9,1062642
1689,100,9,1062876
1690,100,9,1064170
1691,100,16,1065494
1692,83.3333333333333,6,1065559
1693,100,12,1066007
1694,100,17,1066029
1695,100,13,1067564
1696,100,12,1069941
1697,100,9,1070112
1698,100,7,1070388
1699,100,13,1071713
1700,100,13,1071756
1701,100,9,1071980
1702,100,12,1072151
1703,100,9,1072253
1704,93.3333333333333,15,1072380
1705,100,7,1072996
1706,92.3061538461538,13,1073020
1707,100,8,1073998
1708,100,10,1077897
1709,100,9,1078615
1710,100,7,1080171
1711,100,5,1080890
1712,100,3,1081684
1713,100,8,1082299
1714,100,4,1083136
1715,100,6,1084285
1716,83.3333333333333,6,1084708
1717,100,3,1084841
1718,100,4,1085017
1719,100,5,1085132
1720,100,2,1085234
1721,100,7,1085651
1722,100,3,1086312
1723,100,2,1086870
1724,59.998,5,1087529
1725,0,2,1088652
1726,33.3333333333333,3,1088708
1727,100,1,1088841
1728,50,2,1089240
1730,66.6666666666667,3,1089637
1731,100,4,1090181
1732,0,1,1090340
1733,66.6666666666667,3,1090807
1734,100,2,1091587
1735,100,3,1091781
1736,100,3,1092269
1737,75,4,1092837
1738,100,3,1093494
1739,100,4,1093611
1740,100,5,1093674
1741,90.91,11,1094668
1742,87.5,8,1095041
1743,100,1,1095786
1744,66.6666666666667,3,1096296
1745,85.7142857142857,7,1096310
1746,100,7,1096529
1747,89.998,10,1097236
1748,88.8888888888889,9,1097270
1749,100,3,1097384
1750,100,9,1097962
1751,88.8888888888889,9,1098360
1752,100,5,1098602
1753,100,7,1100087
1754,100,8,1100198
1755,100,4,1100697
1756,100,7,1102687
1757,100,3,1103101
1758,100,7,1103681
1759,100,6,1104060
1760,100,7,1104073
1761,100,6,1104136
1762,100,9,1104203
1763,100,9,1104283
1764,100,2,1104290
1765,100,11,1104723
1766,100,9,1104816
1767,100,7,1104933
1768,100,3,1105051
1769,100,5,1106749
1770,100,7,1107035
1771,100,9,1107544
1772,100,7,1107981
1773,100,5,1108256
1774,100,6,1108354
1775,85.7142857142857,7,1108557
1776,50,2,1109211
1777,100,1,1109870
1778,0,1,1110993
1779,100,1,1111051
1780,100,1,1111180
1781,100,2,1111581
1782,100,1,1111857
1783,100,2,1111978
1784,100,1,1112522
1786,100,1,1113148
1788,100,1,1114124
1790,100,2,1115163
1791,100,4,1115279
1792,100,7,1116714
1793,100,3,1116966
1794,100,8,1117111
1795,100,7,1117352
1796,100,10,1117870
1797,100,6,1117991
1798,100,5,1118580
1799,100,5,1118970
1800,100,4,1119612
1801,80,5,1120335
1802,100,5,1121970
1803,100,7,1122260
1804,100,9,1122661
1805,100,11,1123661
1806,100,7,1123763
1807,100,4,1124960
1808,100,10,1125042
1809,100,9,1125397
1810,100,6,1125422
1811,77.78,9,1126006
1812,92.8571428571429,14,1126645
1813,89.998,10,1128242
1814,90,10,1130236
1815,100,6,1130514
1816,95.002,20,1131858
1817,100,13,1133586
1818,100,11,1133593
1819,100,12,1133828
1820,94.7373684210526,19,1134167
1821,100,12,1135030
1822,60.002,5,1135571
1823,85.7142857142857,7,1135667
1824,88.8888888888889,9,1135919
1825,100,7,1136347
1826,100,9,1136371
1827,100,8,1136389
1828,100,9,1136431
1829,100,10,1136462
1830,100,4,1136488
1831,88.89,9,1136566
1832,80,5,1137251
1833,100,7,1137343
1834,100,7,1137479
1835,100,8,1138202
1836,100,13,1139381
1837,92.3076923076923,13,1140175
1838,100,6,1140282
1839,77.7777777777778,9,1141452
1840,100,6,1142083
1841,90.9063636363636,11,1142534
1842,100,11,1144503
1843,100,13,1145196
1844,50,2,1146288
1845,100,10,1147733
1846,87.4975,8,1148297
1847,71.4285714285714,7,1148681
1848,85.7142857142857,7,1148732
1849,100,14,1149051
1850,100,11,1149514
1851,83.3333333333333,6,1150354
1852,100,14,1150470
1853,100,13,1150564
1854,76.9230769230769,13,1150633
1855,71.4285714285714,7,1150660
1856,86.67,15,1150668
1857,80,15,1151174
1858,90.001,10,1152427
1859,93.750625,16,1155114
1860,92.8571428571429,14,1155131
1861,95,20,1156316
1862,84.2105263157895,19,1156749
1863,100,11,1160388
1864,100,18,1161277
1865,100,21,1162017
1866,100,19,1162915
1867,100,14,1163556
1868,100,16,1165341
1869,91.6675,12,1165560
1870,100,15,1165674
1871,100,16,1166052
1872,100,16,1166274
1873,100,13,1166313
1874,100,13,1166376
1875,100,16,1166463
1876,100,16,1166606
1877,92.8578571428571,14,1167135
1878,100,10,1167703
1879,100,14,1169260
1880,85.7157142857143,14,1170539
1881,100,18,1171107
1882,92.8578571428571,14,1175051
1883,90.9090909090909,11,1175978
1884,90.9090909090909,11,1177080
1885,100,17,1177115
1886,100,12,1177415
1887,83.335,12,1178496
1888,100,4,1178874
1889,85.7114285714286,7,1179566
1890,100,8,1179613
1891,87.4975,8,1180094
1892,69.998,10,1180786
1893,85.7157142857143,7,1181896
1894,85.7157142857143,7,1181914
1895,75,12,1182849
1896,100,5,1183349
1897,100,13,1184082
1898,94.12,17,1184115
1899,100,16,1184290
1900,93.3333333333333,15,1184649
1901,54.5454545454545,11,1185152
1902,87.5,8,1186283
1903,88.89,18,1186724
1904,92.3084615384615,13,1188644
1905,83.3333333333333,6,1188710
1906,77.7777777777778,9,1189962
1907,100,14,1190189
1908,83.3333333333333,6,1190817
1909,100,14,1191558
1910,85.7157142857143,7,1191582
1911,100,17,1193594
1912,94.4444444444444,18,1193738
1913,92.3076923076923,13,1195639
1914,94.1182352941177,17,1195665
1915,95.6539130434783,23,1195681
1916,92.3076923076923,13,1196742
1917,81.8154545454545,11,1197327
1918,20,5,1197332
1919,90,20,1197450
1920,92.3061538461538,13,1197907
1921,77.7777777777778,9,1198622
1922,100,18,1199207
1923,100,21,1199274
1924,78.57,14,1199408
1925,95.83375,24,1199721
1926,100,14,1199803
1927,96,25,1200878
1928,82.7586206896552,29,1201415
1929,88.0012,25,1201901
1930,94.9985,20,1203056
1931,78.5728571428571,14,1203553
1932,92.3107692307692,13,1203560
1933,84.6161538461538,13,1204024
1934,87.50125,8,1205686
1935,94.1176470588235,17,1205705
1936,87.5,8,1207220
1937,100,12,1207657
1938,76.9230769230769,13,1211143
1939,100,14,1212649
1940,100,7,1213015
1941,89.4742105263158,19,1213215
1942,85.7114285714286,7,1213289
1943,50,6,1213607
1944,84.6169230769231,13,1213926
1945,50,8,1214474
1946,80,10,1214894
1947,100,25,1215692
1948,95.2385714285714,21,1216392
1949,90.4728571428572,21,1217366
